X	Y	Z
8.4608712440984	41.90497289830868	0.0
9.048211691390321	42.25284328273893	0.0
9.637298994142554	42.59773871938513	0.0
10.226545101936708	42.94232183944902	0.0
10.815076587042512	43.28814363883936	0.0
11.402152359264662	43.63646661763889	0.0
11.987878288631022	43.987036687780616	0.0
12.572386712676561	44.3396129949511	0.0
13.156021708991872	44.69364501500523	0.0
13.738809745083984	45.04905599217277	0.0
14.320883158487774	45.40565006690212	0.0
14.903141844440368	45.761968879558914	0.0
15.485056452802324	46.11881968910592	0.0
16.065488880773643	46.47806580803421	0.0
16.643168688019472	46.84174258763018	0.0
17.217566524400354	47.21059376483986	0.0
17.789	47.584	0.0
18.358210205013705	47.960788782551596	0.0
18.925911762129857	48.33987494470868	0.0
19.49292516406466	48.71994569812523	0.0
20.05869459317151	49.10188241078355	0.0
20.62303477690176	49.48591799674503	0.0
21.189121816092353	49.867396821532694	0.0
21.76021121410139	50.24137475484349	0.0
22.340167226947145	50.601563117020106	0.0
22.933621668350284	50.939275272273186	0.0
23.541897913659795	51.24948239427738	0.0
24.161369914419865	51.53644045815436	0.0
24.78984086755156	51.803134998690936	0.0
25.42506103496204	52.05317883058927	0.0
26.06533649620478	52.28993068048454	0.0
26.70997909609848	52.51458687969204	0.0
27.358300679461767	52.72832523227217	0.0
28.009718961141232	52.932402944806256	0.0
28.663678123490257	53.12815927314728	0.0
29.319860556425297	53.316271785473795	0.0
29.97802805238346	53.497386288956015	0.0
30.637889468788003	53.672310042556674	0.0
31.299180130569283	53.84158033666735	0.0
31.961714765178357	54.006012370502944	0.0
32.62525516505259	54.16629694599548	0.0
33.289668992656914	54.322923712024036	0.0
33.95485037796354	54.476252626683426	0.0
34.620693450944614	54.6265748325504	0.0
35.28717174409307	54.77422911371427	0.0
35.95412645236702	54.91961777628104	0.0
36.62150464075263	55.063034609578125	0.0
37.2894915817987	55.20365118063722	0.0
37.95824608054703	55.34053583321278	0.0
38.62797987705346	55.472693389042526	0.0
39.29877237383893	55.59925042039628	0.0
39.970782375945205	55.71923027626662	0.0
40.6440892858933	55.83168012640246	0.0
41.31877250620413	55.93563920030058	0.0
41.99483203687765	56.030122906701486	0.0
42.67237374794189	56.11357230944432	0.0
43.35134470438274	56.18431995558967	0.0
44.03166550367931	56.24087043099339	0.0
44.713150873282785	56.28146364644161	0.0
45.39550967061649	56.30342903048053	0.0
46.07823901304785	56.303804869079585	0.0
46.760597810381576	56.280754317254676	0.0
47.44181850491536	56.23540224405227	0.0
48.12153055155153	56.171890814314004	0.0
48.79957514524825	56.09245917913002	0.0
49.4755288058939	55.99692735945289	0.0
50.148835715842026	55.88388993066219	0.0
50.81809309722288	55.74888711783259	0.0
51.48168643211099	55.58805995844706	0.0
52.13720717737161	55.396728997272334	0.0
52.78211445233502	55.17219190184622	0.0
53.41418498641539	54.91359112494273	0.0
54.03124844404074	54.621051063844625	0.0
54.63293428011332	54.298211000761064	0.0
55.219189559619196	53.94816763400812	0.0
55.79117885286537	53.57536221125633	0.0
56.35027847021442	53.183587526255224	0.0
56.898447007182654	52.776710481773954	0.0
57.43814594191879	52.358664149349046	0.0
57.97112212988311	51.93215880169478	0.0
58.49880481645242	51.49908421880922	0.0
59.022755584538146	51.0615419207462	0.0
59.54405960192628	50.6208446958517	0.0
60.06311388122157	50.177495426758284	0.0
60.580156629986696	49.73180643004824	0.0
61.09526725074265	49.28388622250013	0.0
61.608392808475436	48.83369510285357	0.0
62.11945390066408	48.381180136094535	0.0
62.628556397336574	47.926415431242596	0.0
63.1357002984929	47.46950421157496	0.0
63.64101794166792	47.0105523471195	0.0
64.14453579436858	46.54966041440275	0.0
64.64638619412986	46.08694487045541	0.0
65.14670147848652	45.62253805281233	0.0
65.6454022449177	45.156424080969316	0.0
66.14275316849309	44.68886233649477	0.0
66.80401736276738	44.06348278817777	0.0
67.29808631547782	43.592437919785255	0.0
67.62675981709876	43.27768103333198	0.0
