X	Y	Z
-2.5549316265848248	35.260721742275905	0.0
-1.9785487271807511	35.62642328615549	0.0
-1.402192295283669	35.99219099880253	0.0
-0.8258623308935782	36.35797723870445	0.0
-0.24953236650348032	36.72382170712171	0.0
0.32669172785876555	37.08976939881617	0.0
0.902915822220919	37.45572767751342	0.0
1.4791134490761806	37.82174418472603	0.0
2.0553375434384122	38.187710403675375	0.0
2.631561637800573	38.55365809536984	0.0
3.2075210570930466	38.92007161518707	0.0
3.7844862416506047	39.28488649758299	0.0
4.36531568222653	39.64352121710014	0.0
4.951173949127799	39.99389278093956	0.0
5.538726136475432	40.34138732677075	0.0
6.125351961079005	40.690435515261406	0.0
6.710522072798915	41.04195047540217	0.0
7.293601251467783	41.39689297769624	0.0
7.8761775475041205	41.75266920646005	0.0
8.4608712440984	42.104972898308674	0.0
9.048211691390321	42.452843282738925	0.0
9.637298994142554	42.79773871938512	0.0
10.226545101936708	43.14232183944902	0.0
10.815076587042512	43.488143638839354	0.0
11.402152359264662	43.836466617638884	0.0
11.987878288631022	44.18703668778061	0.0
12.572386712676561	44.5396129949511	0.0
13.156021708991872	44.89364501500523	0.0
13.738809745083984	45.249055992172764	0.0
14.320883158487774	45.605650066902115	0.0
14.903141844440368	45.96196887955891	0.0
15.485056452802324	46.31881968910592	0.0
16.065488880773643	46.678065808034205	0.0
16.643168688019472	47.04174258763018	0.0
17.217566524400354	47.41059376483985	0.0
17.789	47.78399999999999	0.0
18.358210205013705	48.16078878255159	0.0
18.925911762129857	48.53987494470867	0.0
19.49292516406466	48.91994569812523	0.0
20.05869459317151	49.30188241078354	0.0
20.62303477690176	49.68591799674502	0.0
21.189121816092353	50.06739682153269	0.0
21.76021121410139	50.441374754843494	0.0
22.340167226947145	50.8015631170201	0.0
22.933621668350284	51.139275272273174	0.0
23.541897913659795	51.449482394277375	0.0
24.161369914419865	51.736440458154355	0.0
24.78984086755156	52.00313499869093	0.0
25.42506103496204	52.25317883058926	0.0
26.06533649620478	52.489930680484534	0.0
26.70997909609848	52.714586879692035	0.0
27.358300679461767	52.92832523227217	0.0
28.009718961141232	53.13240294480626	0.0
28.663678123490257	53.32815927314728	0.0
29.319860556425297	53.51627178547379	0.0
29.97802805238346	53.697386288956004	0.0
30.637889468788003	53.87231004255666	0.0
31.299180130569283	54.04158033666735	0.0
31.961714765178357	54.20601237050294	0.0
32.62525516505259	54.36629694599548	0.0
33.289668992656914	54.522923712024024	0.0
33.95485037796354	54.67625262668342	0.0
34.620693450944614	54.8265748325504	0.0
35.28717174409307	54.974229113714266	0.0
35.95412645236702	55.11961777628104	0.0
36.62150464075263	55.26303460957812	0.0
37.2894915817987	55.40365118063721	0.0
37.95824608054703	55.54053583321277	0.0
38.62797987705346	55.67269338904252	0.0
39.29877237383893	55.79925042039627	0.0
39.970782375945205	55.91923027626661	0.0
40.6440892858933	56.03168012640245	0.0
41.31877250620413	56.135639200300574	0.0
41.99483203687765	56.23012290670149	0.0
42.67237374794189	56.31357230944432	0.0
43.35134470438274	56.38431995558966	0.0
44.03166550367931	56.440870430993385	0.0
44.713150873282785	56.481463646441604	0.0
45.39550967061649	56.50342903048052	0.0
46.07823901304785	56.50380486907958	0.0
46.760597810381576	56.48075431725468	0.0
47.44181850491536	56.43540224405226	0.0
48.12153055155153	56.37189081431401	0.0
48.79957514524825	56.29245917913002	0.0
49.4755288058939	56.19692735945288	0.0
50.148835715842026	56.083889930662195	0.0
50.81809309722288	55.94888711783259	0.0
51.48168643211099	55.78805995844705	0.0
52.13720717737161	55.59672899727233	0.0
52.78211445233502	55.37219190184621	0.0
53.41418498641539	55.11359112494272	0.0
54.03124844404074	54.82105106384462	0.0
54.63293428011332	54.49821100076106	0.0
55.219189559619196	54.148167634008125	0.0
55.79117885286537	53.77536221125632	0.0
56.35027847021442	53.383587526255226	0.0
56.898447007182654	52.97671048177396	0.0
57.43814594191879	52.558664149349035	0.0
57.97112212988311	52.13215880169478	0.0
58.49880481645242	51.69908421880922	0.0
59.022755584538146	51.26154192074619	0.0
59.54405960192628	50.820844695851704	0.0
60.06311388122157	50.37749542675828	0.0
60.580156629986696	49.931806430048226	0.0
61.09526725074265	49.483886222500125	0.0
61.608392808475436	49.033695102853564	0.0
62.11945390066408	48.58118013609454	0.0
62.628556397336574	48.1264154312426	0.0
63.1357002984929	47.66950421157496	0.0
63.64101794166792	47.2105523471195	0.0
64.14453579436858	46.749660414402754	0.0
64.64638619412986	46.28694487045541	0.0
65.14670147848652	45.82253805281233	0.0
65.6454022449177	45.35642408096931	0.0
66.14275316849309	44.88886233649477	0.0
66.80401736276738	44.26348278817777	0.0
67.29808631547782	43.79243791978525	0.0
67.62675981709876	43.477681033331976	0.0
